timestamp,ev_kw,lag_1,lag_4,lag_96,lag_672,roll_1h_mean,roll_6h_mean,roll_24h_mean,shortwave_radiation,direct_radiation,diffuse_radiation,cloud_cover,temperature_2m,wind_speed_10m,tod_sin,tod_cos,doy_sin,doy_cos,dow_sin,dow_cos,is_weekend
2017-06-29 07:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39842708333333327,150.5,35.25,115.25,96.25,12.8,8.7,0.9469301294951057,-0.3214394653031616,0.04514101777397193,-0.9989806246941579,0.43388373911755823,-0.900968867902419,0.0
2017-06-29 07:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39842708333333327,192.0,48.5,143.5,97.5,13.1,9.2,0.9238795325112867,-0.3826834323650897,0.04514101777397193,-0.9989806246941579,0.43388373911755823,-0.900968867902419,0.0
2017-06-29 07:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39842708333333327,233.5,61.75,171.75,98.75,13.4,9.7,0.8968727415326884,-0.44228869021900113,0.04514101777397193,-0.9989806246941579,0.43388373911755823,-0.900968867902419,0.0
2017-06-29 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39842708333333327,275.0,75.0,200.0,100.0,13.7,10.2,0.8660254037844387,-0.4999999999999998,0.04514101777397193,-0.9989806246941579,0.43388373911755823,-0.900968867902419,0.0
2017-06-29 08:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39842708333333327,261.75,64.75,197.0,100.0,13.75,10.425,0.8314696123025451,-0.5555702330196023,0.04514101777397193,-0.9989806246941579,0.43388373911755823,-0.900968867902419,0.0
2017-06-29 08:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39842708333333327,248.5,54.5,194.0,100.0,13.8,10.65,0.7933533402912352,-0.6087614290087207,0.04514101777397193,-0.9989806246941579,0.43388373911755823,-0.900968867902419,0.0
2017-06-29 08:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39842708333333327,235.25,44.25,191.0,100.0,13.85,10.875,0.7518398074789774,-0.6593458151000688,0.04514101777397193,-0.9989806246941579,0.43388373911755823,-0.900968867902419,0.0
2017-06-29 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39842708333333327,222.0,34.0,188.0,100.0,13.9,11.1,0.7071067811865476,-0.7071067811865475,0.04514101777397193,-0.9989806246941579,0.43388373911755823,-0.900968867902419,0.0
2017-06-29 09:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39842708333333327,199.5,27.5,172.0,100.0,13.875,11.075,0.6593458151000686,-0.7518398074789776,0.04514101777397193,-0.9989806246941579,0.43388373911755823,-0.900968867902419,0.0
2017-06-29 09:30:00+00:00,0.0,0.0,0.0,0.0,12.8432,0.0,0.0,0.39842708333333327,177.0,21.0,156.0,100.0,13.85,11.05,0.6087614290087204,-0.7933533402912353,0.04514101777397193,-0.9989806246941579,0.43388373911755823,-0.900968867902419,0.0
2017-06-29 09:45:00+00:00,0.0,0.0,0.0,0.0,7.732600000000001,0.0,0.0,0.39842708333333327,154.5,14.5,140.0,100.0,13.825,11.025,0.5555702330196022,-0.8314696123025453,0.04514101777397193,-0.9989806246941579,0.43388373911755823,-0.900968867902419,0.0
